pk_occupation_id,pk_item_id,item_score
328,127,0.87
328,128,0.86
328,129,0.8
328,130,0.79
328,131,0.78
328,132,0.82
328,133,0.69
328,134,0.74
328,135,0.7
328,136,0.86
329,121,0.72
329,122,0.78
329,123,0.75
329,124,0.92
329,125,0.92
329,126,0.96
329,127,0.88
329,128,0.93
329,129,0.97
329,130,0.81
329,131,0.85
329,132,0.94
329,133,0.82
329,134,0.77
329,135,0.78
329,136,0.94
330,121,0.73
330,122,0.85
330,123,0.77
330,124,0.88
330,125,0.87
330,126,0.89
330,127,0.88
330,128,0.9
330,129,0.96
330,130,0.88
330,131,0.77
330,132,0.78
330,133,0.52
330,134,0.67
330,135,0.69
330,136,0.77
331,121,0.63
331,122,0.78
331,123,0.73
331,124,0.63
331,125,0.64
331,126,0.57
331,127,0.77
331,128,0.8
331,129,0.73
331,130,0.75
331,131,0.54
331,132,0.59
331,133,0.32
331,134,0.58
331,135,0.65
331,136,0.55
332,121,0.72
332,122,0.86
332,123,0.67
332,124,0.78
332,125,0.78
332,126,0.71
332,127,0.74
332,128,0.85
332,129,0.9
332,130,0.72
332,131,0.89
332,132,0.89
332,133,0.74
332,134,0.62
332,135,0.71
332,136,0.86
333,121,0.63
333,122,0.66
333,123,0.65
333,124,0.92
333,125,0.88
333,126,0.88
333,127,0.81
333,128,0.93
333,129,0.81
333,130,0.84
333,131,0.94
333,132,0.91
333,133,0.91
333,134,0.64
333,135,0.56
333,136,0.72
334,121,0.69
334,122,0.69
334,123,0.65
334,124,0.64
334,125,0.59
334,126,0.58
334,127,0.81
334,128,0.84
334,129,0.71
334,130,0.74
334,131,0.64
334,132,0.77
334,133,0.28
334,134,0.58
334,135,0.6
334,136,0.6
335,121,0.65
335,122,0.71
335,123,0.67
335,124,0.7
335,125,0.69
335,126,0.67
335,127,0.89
335,128,0.8
335,129,0.83
335,130,0.74
335,131,0.59
335,132,0.68
335,133,0.37
335,134,0.59
335,135,0.57
335,136,0.62
336,121,0.63
336,122,0.7
336,123,0.65
336,124,0.7
336,125,0.69
336,126,0.63
336,127,0.82
336,128,0.85
336,129,0.81
336,130,0.72
336,131,0.76
336,132,0.78
336,133,0.6
336,134,0.63
336,135,0.72
336,136,0.56
337,121,0.82
337,122,0.72
337,123,0.64
337,124,0.72
337,125,0.8
337,126,0.74
337,127,0.89
337,128,0.86
337,129,0.72
337,130,0.69
337,131,0.75
337,132,0.75
337,133,0.63
337,134,0.69
337,135,0.51
337,136,0.67
338,121,0.62
338,122,0.67
338,123,0.63
338,124,0.64
338,125,0.74
338,126,0.69
338,127,0.7
338,128,0.87
338,129,0.71
338,130,0.49
338,131,0.63
338,132,0.68
338,133,0.49
338,134,0.55
338,135,0.51
338,136,0.66
339,121,0.63
339,122,0.7
339,123,0.66
339,124,0.62
339,125,0.77
339,126,0.64
339,127,0.72
339,128,0.7
339,129,0.76
339,130,0.63
339,131,0.65
339,132,0.76
339,133,0.73
339,134,0.54
339,135,0.5
339,136,0.67
340,121,0.64
340,122,0.79
340,123,0.69
340,124,0.82
340,125,0.71
340,126,0.7
340,127,0.95
340,128,0.9
340,129,0.91
340,130,0.76
340,131,0.67
340,132,0.85
340,133,0.63
340,134,0.7
340,135,0.54
340,136,0.64
341,121,0.77
341,122,0.75
341,123,0.76
341,124,0.71
341,125,0.65
341,126,0.62
341,127,0.84
341,128,0.77
341,129,0.85
341,130,0.7
341,131,0.57
341,132,0.79
341,133,0.43
341,134,0.9
341,135,0.75
341,136,0.64
342,121,0.75
342,122,0.8
342,123,0.64
342,124,0.84
342,125,0.87
342,126,0.87
342,127,0.87
342,128,0.86
342,129,0.85
342,130,0.82
342,131,0.77
342,132,0.83
342,133,0.79
342,134,0.69
342,135,0.66
342,136,0.71
343,121,0.79
343,122,0.8
343,123,0.8
343,124,0.76
343,125,0.89
343,126,0.86
343,127,0.84
343,128,0.92
343,129,0.82
343,130,0.73
343,131,0.84
343,132,0.87
343,133,0.76
343,134,0.66
343,135,0.65
343,136,0.91
344,121,0.59
344,122,0.66
344,123,0.6
344,124,0.62
344,125,0.69
344,126,0.65
344,127,0.76
344,128,0.81
344,129,0.64
344,130,0.76
344,131,0.58
344,132,0.72
344,133,0.52
344,134,0.51
344,135,0.51
344,136,0.45
345,121,0.83
345,122,0.81
345,123,0.86
345,124,0.69
345,125,0.9
345,126,0.84
345,127,0.78
345,128,0.84
345,129,0.81
345,130,0.81
345,131,0.82
345,132,0.77
345,133,0.62
345,134,0.8
345,135,0.77
345,136,0.72
346,121,0.78
346,122,0.79
346,123,0.75
346,124,0.84
346,125,0.89
346,126,0.87
346,127,0.97
346,128,0.84
346,129,0.97
346,130,0.82
346,131,0.57
346,132,0.82
346,133,0.55
346,134,0.87
346,135,0.69
346,136,0.59
347,121,0.69
347,122,0.8
347,123,0.79
347,124,0.8
347,125,0.84
347,126,0.87
347,127,0.74
347,128,0.87
347,129,0.85
347,130,0.83
347,131,0.72
347,132,0.81
347,133,0.64
347,134,0.69
347,135,0.67
347,136,0.86
348,121,0.73
348,122,0.72
348,123,0.75
348,124,0.84
348,125,0.75
348,126,0.66
348,127,0.79
348,128,0.83
348,129,0.85
348,130,0.77
348,131,0.76
348,132,0.82
348,133,0.59
348,134,0.68
348,135,0.57
348,136,0.73
349,121,0.76
349,122,0.76
349,123,0.72
349,124,0.72
349,125,0.56
349,126,0.63
349,127,0.83
349,128,0.81
349,129,0.77
349,130,0.84
349,131,0.59
349,132,0.82
349,133,0.51
349,134,0.67
349,135,0.6
349,136,0.64
350,121,0.65
350,122,0.73
350,123,0.7
350,124,0.77
350,125,0.69
350,126,0.71
350,127,0.8
350,128,0.83
350,129,0.89
350,130,0.77
350,131,0.63
350,132,0.79
350,133,0.47
350,134,0.72
350,135,0.59
350,136,0.69
351,121,0.95
351,122,0.95
351,123,0.91
351,124,0.8
351,125,0.92
351,126,0.9
351,127,0.88
351,128,0.91
351,129,0.95
351,130,0.92
351,131,0.74
351,132,0.8
351,133,0.62
351,134,0.84
351,135,0.72
351,136,0.9
352,121,0.61
352,122,0.7
352,123,0.62
352,124,0.7
352,125,0.72
352,126,0.7
352,127,0.86
352,128,0.83
352,129,0.73
352,130,0.7
352,131,0.6
352,132,0.77
352,133,0.56
352,134,0.6
352,135,0.69
352,136,0.7
353,121,0.67
353,122,0.71
353,123,0.68
353,124,0.62
353,125,0.69
353,126,0.61
353,127,0.85
353,128,0.7
353,129,0.68
353,130,0.63
353,131,0.49
353,132,0.71
353,133,0.55
353,134,0.58
353,135,0.52
353,136,0.55
354,121,0.75
354,122,0.84
354,123,0.85
354,124,0.79
354,125,0.84
354,126,0.79
354,127,0.92
354,128,0.89
354,129,0.99
354,130,0.71
354,131,0.63
354,132,0.78
354,133,0.59
354,134,0.88
354,135,0.71
354,136,0.69
355,121,0.7
355,122,0.69
355,123,0.69
355,124,0.68
355,125,0.69
355,126,0.78
355,127,0.81
355,128,0.77
355,129,0.75
355,130,0.65
355,131,0.68
355,132,0.74
355,133,0.58
355,134,0.69
355,135,0.6
355,136,0.68
356,121,0.72
356,122,0.75
356,123,0.75
356,124,0.61
356,125,0.52
356,126,0.5
356,127,0.83
356,128,0.72
356,129,0.76
356,130,0.71
356,131,0.53
356,132,0.72
356,133,0.36
356,134,0.87
356,135,0.83
356,136,0.68
357,121,0.88
357,122,0.91
357,123,0.92
357,124,0.78
357,125,0.81
357,126,0.78
357,127,0.86
357,128,0.93
357,129,0.95
357,130,0.63
357,131,0.83
357,132,0.86
357,133,0.78
357,134,0.66
357,135,0.6
357,136,0.74
358,121,0.53
358,122,0.66
358,123,0.6
358,124,0.73
358,125,0.83
358,126,0.77
358,127,0.79
358,128,0.86
358,129,0.89
358,130,0.55
358,131,0.83
358,132,0.8
358,133,0.71
358,134,0.5
358,135,0.45
358,136,0.53
359,121,0.77
359,122,0.78
359,123,0.82
359,124,0.84
359,125,0.93
359,126,0.93
359,127,0.97
359,128,0.94
359,129,0.96
359,130,0.8
359,131,0.9
359,132,0.85
359,133,0.79
359,134,0.58
359,135,0.59
359,136,0.84
360,121,0.62
360,122,0.67
360,123,0.6
360,124,0.61
360,125,0.7
360,126,0.67
360,127,0.78
360,128,0.72
360,129,0.57
360,130,0.64
360,131,0.62
360,132,0.65
360,133,0.49
360,134,0.5
360,135,0.56
360,136,0.59
361,121,0.62
361,122,0.69
361,123,0.71
361,124,0.61
361,125,0.65
361,126,0.5
361,127,0.89
361,128,0.78
361,129,0.68
361,130,0.7
361,131,0.68
361,132,0.77
361,133,0.56
361,134,0.64
361,135,0.69
361,136,0.68
362,121,0.54
362,122,0.56
362,123,0.54
362,124,0.77
362,125,0.85
362,126,0.75
362,127,0.84
362,128,0.9
362,129,0.89
362,130,0.63
362,131,0.73
362,132,0.83
362,133,0.71
362,134,0.49
362,135,0.39
362,136,0.52
363,121,0.68
363,122,0.63
363,123,0.68
363,124,0.85
363,125,0.9
363,126,0.87
363,127,0.94
363,128,0.92
363,129,0.92
363,130,0.74
363,131,0.79
363,132,0.88
363,133,0.73
363,134,0.69
363,135,0.33
363,136,0.38
364,121,0.64
364,122,0.66
364,123,0.68
364,124,0.74
364,125,0.85
364,126,0.84
364,127,0.81
364,128,0.8
364,129,0.88
364,130,0.69
364,131,0.75
364,132,0.83
364,133,0.81
364,134,0.6
364,135,0.53
364,136,0.61
365,121,0.72
365,122,0.78
365,123,0.68
365,124,0.85
365,125,0.86
365,126,0.86
365,127,0.82
365,128,0.89
365,129,0.9
365,130,0.73
365,131,0.76
365,132,0.81
365,133,0.74
365,134,0.69
365,135,0.68
365,136,0.89
366,121,0.63
366,122,0.69
366,123,0.66
366,124,0.71
366,125,0.78
366,126,0.81
366,127,0.84
366,128,0.8
366,129,0.9
366,130,0.7
366,131,0.71
366,132,0.87
366,133,0.69
366,134,0.7
366,135,0.45
366,136,0.69
367,121,0.64
367,122,0.57
367,123,0.57
367,124,0.68
367,125,0.82
367,126,0.76
367,127,0.77
367,128,0.73
367,129,0.83
367,130,0.66
367,131,0.67
367,132,0.83
367,133,0.6
367,134,0.52
367,135,0.43
367,136,0.42
368,121,0.82
368,122,0.8
368,123,0.83
368,124,0.71
368,125,0.78
368,126,0.9
368,127,0.88
368,128,0.91
368,129,0.9
368,130,0.81
368,131,0.79
368,132,0.81
368,133,0.67
368,134,0.77
368,135,0.61
368,136,0.75
369,121,0.64
369,122,0.73
369,123,0.68
369,124,0.75
369,125,0.73
369,126,0.79
369,127,0.89
369,128,0.94
369,129,0.88
369,130,0.81
369,131,0.65
369,132,0.75
369,133,0.55
369,134,0.82
369,135,0.68
369,136,0.59
370,121,0.7
370,122,0.68
370,123,0.73
370,124,0.57
370,125,0.61
370,126,0.69
370,127,0.9
370,128,0.86
370,129,0.96
370,130,0.72
370,131,0.59
370,132,0.71
370,133,0.55
370,134,0.62
370,135,0.57
370,136,0.39
371,121,0.86
371,122,0.82
371,123,0.84
371,124,0.84
371,125,0.79
371,126,0.88
371,127,0.91
371,128,0.88
371,129,0.91
371,130,0.8
371,131,0.87
371,132,0.82
371,133,0.7
371,134,0.81
371,135,0.65
371,136,0.81
372,121,0.8
372,122,0.84
372,123,0.76
372,124,0.77
372,125,0.83
372,126,0.83
372,127,0.81
372,128,0.89
372,129,0.83
372,130,0.75
372,131,0.77
372,132,0.79
372,133,0.64
372,134,0.76
372,135,0.66
372,136,0.9
373,121,0.69
373,122,0.83
373,123,0.68
373,124,0.75
373,125,0.86
373,126,0.76
373,127,0.91
373,128,0.84
373,129,0.93
373,130,0.73
373,131,0.94
373,132,0.84
373,133,0.71
373,134,0.78
373,135,0.5
373,136,0.68
374,121,0.86
374,122,0.82
374,123,0.87
374,124,0.67
374,125,0.61
374,126,0.65
374,127,0.93
374,128,0.79
374,129,0.95
374,130,0.72
374,131,0.61
374,132,0.7
374,133,0.37
374,134,0.93
374,135,0.74
374,136,0.62
375,121,0.68
375,122,0.71
375,123,0.7
375,124,0.63
375,125,0.64
375,126,0.6
375,127,0.86
375,128,0.79
375,129,0.86
375,130,0.68
375,131,0.51
375,132,0.7
375,133,0.39
375,134,0.88
375,135,0.59
375,136,0.59
376,121,0.79
376,122,0.77
376,123,0.78
376,124,0.76
376,125,0.64
376,126,0.59
376,127,0.85
376,128,0.84
376,129,0.79
376,130,0.76
376,131,0.58
376,132,0.72
376,133,0.53
376,134,0.87
376,135,0.66
376,136,0.61
377,121,0.71
377,122,0.79
377,123,0.77
377,124,0.78
377,125,0.6
377,126,0.62
377,127,0.92
377,128,0.81
377,129,0.83
377,130,0.84
377,131,0.55
377,132,0.75
377,133,0.44
377,134,0.89
377,135,0.79
377,136,0.6
378,121,0.84
378,122,0.89
378,123,0.84
378,124,0.64
378,125,0.73
378,126,0.65
378,127,0.79
378,128,0.9
378,129,0.97
378,130,0.93
378,131,0.74
378,132,0.7
378,133,0.53
378,134,0.85
378,135,0.78
378,136,0.67
379,121,0.63
379,122,0.72
379,123,0.69
379,124,0.7
379,125,0.62
379,126,0.6
379,127,0.86
379,128,0.79
379,129,0.85
379,130,0.73
379,131,0.45
379,132,0.65
379,133,0.43
379,134,0.73
379,135,0.59
379,136,0.54
380,121,0.75
380,122,0.81
380,123,0.82
380,124,0.78
380,125,0.66
380,126,0.68
380,127,0.86
380,128,0.8
380,129,0.89
380,130,0.75
380,131,0.6
380,132,0.8
380,133,0.38
380,134,0.9
380,135,0.66
380,136,0.61
381,121,0.79
381,122,0.8
381,123,0.74
381,124,0.78
381,125,0.79
381,126,0.85
381,127,0.85
381,128,0.87
381,129,0.89
381,130,0.7
381,131,0.77
381,132,0.82
381,133,0.7
381,134,0.85
381,135,0.84
381,136,0.87
382,121,0.73
382,122,0.77
382,123,0.69
382,124,0.81
382,125,0.74
382,126,0.72
382,127,0.97
382,128,0.89
382,129,0.83
382,130,0.65
382,131,0.71
382,132,0.76
382,133,0.56
382,134,0.85
382,135,0.58
382,136,0.7
383,121,0.63
383,122,0.68
383,123,0.67
383,124,0.63
383,125,0.65
383,126,0.62
383,127,0.8
383,128,0.72
383,129,0.6
383,130,0.72
383,131,0.54
383,132,0.66
383,133,0.52
383,134,0.62
383,135,0.58
383,136,0.6
384,121,0.71
384,122,0.68
384,123,0.68
384,124,0.68
384,125,0.71
384,126,0.65
384,127,0.76
384,128,0.83
384,129,0.72
384,130,0.64
384,131,0.59
384,132,0.74
384,133,0.51
384,134,0.59
384,135,0.61
384,136,0.64
385,121,0.66
385,122,0.69
385,123,0.73
385,124,0.84
385,125,0.84
385,126,0.81
385,127,0.83
385,128,0.88
385,129,0.91
385,130,0.8
385,131,0.76
385,132,0.88
385,133,0.55
385,134,0.7
385,135,0.61
385,136,0.66
386,121,0.54
386,122,0.56
386,123,0.39
386,124,0.42
386,125,0.56
386,126,0.49
386,127,0.68
386,128,0.82
386,129,0.51
386,130,0.46
386,131,0.5
386,132,0.62
386,133,0.48
386,134,0.33
386,135,0.22
386,136,0.37
387,121,0.8
387,122,0.86
387,123,0.76
387,124,0.78
387,125,0.65
387,126,0.72
387,127,0.95
387,128,0.86
387,129,0.74
387,130,0.72
387,131,0.52
387,132,0.76
387,133,0.48
387,134,0.71
387,135,0.87
387,136,0.57
388,121,0.53
388,122,0.57
388,123,0.51
388,124,0.59
388,125,0.67
388,126,0.51
388,127,0.8
388,128,0.72
388,129,0.64
388,130,0.57
388,131,0.51
388,132,0.62
388,133,0.45
388,134,0.59
388,135,0.51
388,136,0.44
389,121,0.64
389,122,0.58
389,123,0.58
389,124,0.63
389,125,0.71
389,126,0.51
389,127,0.79
389,128,0.75
389,129,0.66
389,130,0.62
389,131,0.56
389,132,0.7
389,133,0.42
389,134,0.54
389,135,0.58
389,136,0.54
390,121,0.77
390,122,0.69
390,123,0.68
390,124,0.81
390,125,0.86
390,126,0.7
390,127,0.87
390,128,0.85
390,129,0.79
390,130,0.8
390,131,0.77
390,132,0.85
390,133,0.72
390,134,0.56
390,135,0.73
390,136,0.58
391,121,0.73
391,122,0.74
391,123,0.71
391,124,0.79
391,125,0.84
391,126,0.77
391,127,0.86
391,128,0.86
391,129,0.78
391,130,0.64
391,131,0.76
391,132,0.87
391,133,0.7
391,134,0.73
391,135,0.66
391,136,0.71
392,121,0.81
392,122,0.8
392,123,0.76
392,124,0.83
392,125,0.82
392,126,0.75
392,127,0.87
392,128,0.91
392,129,0.95
392,130,0.85
392,131,0.85
392,132,0.93
392,133,0.63
392,134,0.77
392,135,0.79
392,136,0.79
393,121,0.76
393,122,0.84
393,123,0.76
393,124,0.81
393,125,0.82
393,126,0.84
393,127,0.91
393,128,0.86
393,129,0.88
393,130,0.71
393,131,0.73
393,132,0.89
393,133,0.67
393,134,0.88
393,135,0.79
393,136,0.8
394,121,0.81
394,122,0.84
394,123,0.83
394,124,0.76
394,125,0.78
394,126,0.8
394,127,0.82
394,128,0.84
394,129,0.9
394,130,0.75
394,131,0.84
394,132,0.87
394,133,0.69
394,134,0.81
394,135,0.65
394,136,0.86
395,121,0.73
395,122,0.81
395,123,0.8
395,124,0.78
395,125,0.81
395,126,0.79
395,127,0.88
395,128,0.88
395,129,0.97
395,130,0.74
395,131,0.75
395,132,0.81
395,133,0.55
395,134,0.79
395,135,0.65
395,136,0.77
396,121,0.7
396,122,0.83
396,123,0.83
396,124,0.91
396,125,0.95
396,126,0.94
396,127,0.83
396,128,0.94
396,129,0.99
396,130,0.77
396,131,0.99
396,132,0.9
396,133,0.89
396,134,0.72
396,135,0.64
396,136,0.71
397,121,0.82
397,122,0.82
397,123,0.84
397,124,0.79
397,125,0.79
397,126,0.91
397,127,0.91
397,128,0.98
397,129,1
397,130,0.87
397,131,0.94
397,132,0.86
397,133,0.71
397,134,0.84
397,135,0.64
397,136,0.73
398,121,0.63
398,122,0.73
398,123,0.66
398,124,0.67
398,125,0.66
398,126,0.65
398,127,0.73
398,128,0.79
398,129,0.76
398,130,0.74
398,131,0.61
398,132,0.65
398,133,0.55
398,134,0.62
398,135,0.56
398,136,0.73
399,121,0.75
399,122,0.8
399,123,0.8
399,124,0.7
399,125,0.78
399,126,0.76
399,127,0.86
399,128,0.83
399,129,0.79
399,130,0.8
399,131,0.69
399,132,0.76
399,133,0.53
399,134,0.83
399,135,0.74
399,136,0.67
400,121,0.62
400,122,0.61
400,123,0.6
400,124,0.67
400,125,0.74
400,126,0.71
400,127,0.73
400,128,0.79
400,129,0.72
400,130,0.66
400,131,0.61
400,132,0.68
400,133,0.43
400,134,0.52
400,135,0.5
400,136,0.43
401,121,0.58
401,122,0.67
401,123,0.64
401,124,0.61
401,125,0.71
401,126,0.57
401,127,0.75
401,128,0.86
401,129,0.54
401,130,0.62
401,131,0.57
401,132,0.7
401,133,0.6
401,134,0.39
401,135,0.51
401,136,0.54
402,121,0.73
402,122,0.81
402,123,0.79
402,124,0.66
402,125,0.65
402,126,0.69
402,127,0.8
402,128,0.65
402,129,0.75
402,130,0.68
402,131,0.61
402,132,0.81
402,133,0.51
402,134,0.7
402,135,0.78
402,136,0.73
403,121,0.67
403,122,0.68
403,123,0.68
403,124,0.68
403,125,0.78
403,126,0.71
403,127,0.91
403,128,0.89
403,129,0.8
403,130,0.72
403,131,0.8
403,132,0.72
403,133,0.69
403,134,0.64
403,135,0.82
403,136,0.59
404,121,0.68
404,122,0.75
404,123,0.65
404,124,0.66
404,125,0.62
404,126,0.6
404,127,0.72
404,128,0.79
404,129,0.62
404,130,0.6
404,131,0.6
404,132,0.72
404,133,0.49
404,134,0.51
404,135,0.53
404,136,0.62
405,121,0.62
405,122,0.68
405,123,0.63
405,124,0.73
405,125,0.59
405,126,0.71
405,127,0.79
405,128,0.77
405,129,0.76
405,130,0.51
405,131,0.72
405,132,0.71
405,133,0.59
405,134,0.63
405,135,0.54
405,136,0.56
406,121,0.65
406,122,0.65
406,123,0.62
406,124,0.62
406,125,0.66
406,126,0.62
406,127,0.73
406,128,0.73
406,129,0.64
406,130,0.63
406,131,0.53
406,132,0.76
406,133,0.52
406,134,0.45
406,135,0.49
406,136,0.67
407,121,0.62
407,122,0.72
407,123,0.75
407,124,0.71
407,125,0.71
407,126,0.69
407,127,0.76
407,128,0.59
407,129,0.74
407,130,0.66
407,131,0.61
407,132,0.75
407,133,0.38
407,134,0.71
407,135,0.54
407,136,0.61
408,121,0.55
408,122,0.57
408,123,0.59
408,124,0.65
408,125,0.66
408,126,0.66
408,127,0.78
408,128,0.75
408,129,0.59
408,130,0.6
408,131,0.63
408,132,0.69
408,133,0.5
408,134,0.46
408,135,0.41
408,136,0.46
409,121,0.7
409,122,0.66
409,123,0.72
409,124,0.73
409,125,0.73
409,126,0.71
409,127,0.92
409,128,0.79
409,129,0.7
409,130,0.64
409,131,0.61
409,132,0.71
409,133,0.6
409,134,0.57
409,135,0.51
409,136,0.64
410,121,0.56
410,122,0.58
410,123,0.57
410,124,0.58
410,125,0.65
410,126,0.55
410,127,0.67
410,128,0.75
410,129,0.69
410,130,0.53
410,131,0.72
410,132,0.66
410,133,0.54
410,134,0.54
410,135,0.49
410,136,0.51
411,121,0.57
411,122,0.73
411,123,0.6
411,124,0.73
411,125,0.72
411,126,0.55
411,127,0.78
411,128,0.77
411,129,0.88
411,130,0.7
411,131,0.77
411,132,0.87
411,133,0.73
411,134,0.63
411,135,0.62
411,136,0.64
412,121,0.87
412,122,0.84
412,123,0.91
412,124,0.77
412,125,0.84
412,126,0.76
412,127,0.91
412,128,0.83
412,129,0.79
412,130,0.89
412,131,0.87
412,132,0.81
412,133,0.65
412,134,0.92
412,135,0.8
412,136,0.79
413,121,0.6
413,122,0.79
413,123,0.71
413,124,0.67
413,125,0.62
413,126,0.65
413,127,0.76
413,128,0.78
413,129,0.51
413,130,0.79
413,131,0.68
413,132,0.74
413,133,0.49
413,134,0.57
413,135,0.52
413,136,0.49
414,121,0.65
414,122,0.71
414,123,0.72
414,124,0.67
414,125,0.74
414,126,0.71
414,127,0.87
414,128,0.85
414,129,0.91
414,130,0.75
414,131,0.71
414,132,0.81
414,133,0.4
414,134,0.75
414,135,0.5
414,136,0.61
415,121,0.65
415,122,0.61
415,123,0.65
415,124,0.8
415,125,0.9
415,126,0.84
415,127,0.87
415,128,0.9
415,129,0.91
415,130,0.79
415,131,0.88
415,132,0.85
415,133,0.79
415,134,0.58
415,135,0.57
415,136,0.58
416,121,0.78
416,122,0.76
416,123,0.79
416,124,0.83
416,125,0.89
416,126,0.92
416,127,0.93
416,128,0.95
416,129,0.97
416,130,0.76
416,131,0.92
416,132,0.85
416,133,0.84
416,134,0.84
416,135,0.53
416,136,0.72
417,121,0.54
417,122,0.64
417,123,0.49
417,124,0.72
417,125,0.77
417,126,0.78
417,127,0.67
417,128,0.75
417,129,0.71
417,130,0.49
417,131,0.7
417,132,0.82
417,133,0.73
417,134,0.37
417,135,0.31
417,136,0.5
418,121,0.76
418,122,0.72
418,123,0.75
418,124,0.78
418,125,0.88
418,126,0.87
418,127,0.9
418,128,0.9
418,129,0.88
418,130,0.77
418,131,0.9
418,132,0.83
418,133,0.73
418,134,0.61
418,135,0.57
418,136,0.7
419,121,0.72
419,122,0.78
419,123,0.78
419,124,0.8
419,125,0.72
419,126,0.75
419,127,0.85
419,128,0.88
419,129,0.86
419,130,0.66
419,131,0.75
419,132,0.81
419,133,0.6
419,134,0.87
419,135,0.64
419,136,0.64
420,121,0.62
420,122,0.7
420,123,0.64
420,124,0.74
420,125,0.68
420,126,0.7
420,127,0.86
420,128,0.8
420,129,0.8
420,130,0.68
420,131,0.76
420,132,0.83
420,133,0.64
420,134,0.6
420,135,0.53
420,136,0.53
421,121,0.77
421,122,0.89
421,123,0.85
421,124,0.83
421,125,0.93
421,126,0.88
421,127,0.77
421,128,0.9
421,129,0.97
421,130,0.7
421,131,0.85
421,132,0.89
421,133,0.73
421,134,0.78
421,135,0.65
421,136,0.91
422,121,0.68
422,122,0.74
422,123,0.71
422,124,0.86
422,125,0.88
422,126,0.86
422,127,0.89
422,128,0.87
422,129,0.91
422,130,0.81
422,131,0.84
422,132,0.9
422,133,0.78
422,134,0.76
422,135,0.69
422,136,0.76
423,121,0.61
423,122,0.71
423,123,0.69
423,124,0.68
423,125,0.72
423,126,0.7
423,127,0.8
423,128,0.87
423,129,0.75
423,130,0.73
423,131,0.67
423,132,0.71
423,133,0.48
423,134,0.74
423,135,0.69
423,136,0.58
424,121,0.7
424,122,0.78
424,123,0.72
424,124,0.7
424,125,0.76
424,126,0.78
424,127,0.87
424,128,0.88
424,129,0.84
424,130,0.8
424,131,0.65
424,132,0.8
424,133,0.53
424,134,0.8
424,135,0.67
424,136,0.88
425,121,0.76
425,122,0.77
425,123,0.73
425,124,0.65
425,125,0.59
425,126,0.62
425,127,0.84
425,128,0.82
425,129,0.89
425,130,0.64
425,131,0.57
425,132,0.74
425,133,0.38
425,134,0.88
425,135,0.66
425,136,0.61
426,121,0.72
426,122,0.73
426,123,0.73
426,124,0.63
426,125,0.54
426,126,0.53
426,127,0.84
426,128,0.72
426,129,0.79
426,130,0.69
426,131,0.45
426,132,0.68
426,133,0.34
426,134,0.94
426,135,0.72
426,136,0.58
427,121,0.72
427,122,0.76
427,123,0.72
427,124,0.7
427,125,0.75
427,126,0.79
427,127,0.84
427,128,0.84
427,129,0.77
427,130,0.73
427,131,0.7
427,132,0.78
427,133,0.53
427,134,0.83
427,135,0.69
427,136,0.59
428,121,0.8
428,122,0.78
428,123,0.81
428,124,0.82
428,125,0.8
428,126,0.79
428,127,0.9
428,128,0.86
428,129,0.83
428,130,0.8
428,131,0.65
428,132,0.81
428,133,0.52
428,134,0.82
428,135,0.74
428,136,0.75
429,121,0.73
429,122,0.82
429,123,0.77
429,124,0.78
429,125,0.66
429,126,0.7
429,127,0.83
429,128,0.85
429,129,0.77
429,130,0.71
429,131,0.63
429,132,0.77
429,133,0.49
429,134,0.76
429,135,0.74
429,136,0.72
430,121,0.78
430,122,0.83
430,123,0.8
430,124,0.84
430,125,0.82
430,126,0.81
430,127,0.93
430,128,0.86
430,129,0.87
430,130,0.76
430,131,0.78
430,132,0.82
430,133,0.65
430,134,0.77
430,135,0.69
430,136,0.87
431,121,0.65
431,122,0.68
431,123,0.68
431,124,0.57
431,125,0.85
431,126,0.78
431,127,0.83
431,128,0.83
431,129,0.75
431,130,0.7
431,131,0.65
431,132,0.71
431,133,0.53
431,134,0.59
431,135,0.49
431,136,0.63
432,121,0.91
432,122,0.94
432,123,0.87
432,124,0.85
432,125,0.7
432,126,0.79
432,127,0.84
432,128,0.92
432,129,0.94
432,130,0.81
432,131,0.7
432,132,0.84
432,133,0.66
432,134,0.94
432,135,0.8
432,136,0.9
433,121,0.75
433,122,0.8
433,123,0.76
433,124,0.81
433,125,0.76
433,126,0.73
433,127,0.89
433,128,0.88
433,129,0.88
433,130,0.72
433,131,0.67
433,132,0.82
433,133,0.59
433,134,0.86
433,135,0.68
433,136,0.73
434,121,0.76
434,122,0.91
434,123,0.86
434,124,0.88
434,125,0.87
434,126,0.89
434,127,0.85
434,128,0.88
434,129,0.93
434,130,0.72
434,131,0.81
434,132,0.87
434,133,0.73
434,134,0.85
434,135,0.68
434,136,0.94
435,121,0.78
435,122,0.81
435,123,0.77
435,124,0.81
435,125,0.92
435,126,0.85
435,127,0.99
435,128,0.96
435,129,0.84
435,130,0.86
435,131,0.65
435,132,0.87
435,133,0.58
435,134,0.81
435,135,0.65
435,136,0.79
436,121,0.76
436,122,0.9
436,123,0.81
436,124,0.87
436,125,0.75
436,126,0.81
436,127,0.85
436,128,0.88
436,129,0.91
436,130,0.86
436,131,0.82
436,132,0.87
436,133,0.7
436,134,0.78
436,135,0.81
436,136,0.89
437,121,0.6
437,122,0.7
437,123,0.69
437,124,0.62
437,125,0.67
437,126,0.61
437,127,0.73
437,128,0.73
437,129,0.71
